City	State	Year	Est. Population
Lordstown village	Ohio	2010	3422
Lordstown village	Ohio	2011	3414
Lordstown village	Ohio	2012	3400
Lordstown village	Ohio	2013	3371
Lordstown village	Ohio	2014	3351
Lordstown village	Ohio	2015	3324
McDonald village	Ohio	2010	3263
McDonald village	Ohio	2011	3257
McDonald village	Ohio	2012	3246
McDonald village	Ohio	2013	3220
McDonald village	Ohio	2014	3200
McDonald village	Ohio	2015	3175
Newton Falls village	Ohio	2010	4795
Newton Falls village	Ohio	2011	4785
Newton Falls village	Ohio	2012	4772
Newton Falls village	Ohio	2013	4739
Newton Falls village	Ohio	2014	4715
Newton Falls village	Ohio	2015	4685
Orangeville village	Ohio	2010	197
Orangeville village	Ohio	2011	197
Orangeville village	Ohio	2012	196
Orangeville village	Ohio	2013	195
Orangeville village	Ohio	2014	194
Orangeville village	Ohio	2015	193
West Farmington village	Ohio	2010	499
West Farmington village	Ohio	2011	498
West Farmington village	Ohio	2012	497
West Farmington village	Ohio	2013	495
West Farmington village	Ohio	2014	493
West Farmington village	Ohio	2015	490
Yankee Lake village	Ohio	2010	79
Yankee Lake village	Ohio	2011	79
Yankee Lake village	Ohio	2012	79
Yankee Lake village	Ohio	2013	78
Yankee Lake village	Ohio	2014	78
Yankee Lake village	Ohio	2015	78
Yankee Lake village	Ohio	2010	79
Yankee Lake village	Ohio	2011	79
Yankee Lake village	Ohio	2012	79
Yankee Lake village	Ohio	2013	78
Yankee Lake village	Ohio	2014	78
Yankee Lake village	Ohio	2015	78
West Farmington village	Ohio	2010	499
West Farmington village	Ohio	2011	498
West Farmington village	Ohio	2012	497
West Farmington village	Ohio	2013	495
West Farmington village	Ohio	2014	493
West Farmington village	Ohio	2015	490
Lordstown village	Ohio	2010	3422
Lordstown village	Ohio	2011	3414
Lordstown village	Ohio	2012	3400
Lordstown village	Ohio	2013	3371
Lordstown village	Ohio	2014	3351
Lordstown village	Ohio	2015	3324
Lordstown village	Ohio	2010	3422
Lordstown village	Ohio	2011	3414
Lordstown village	Ohio	2012	3400
Lordstown village	Ohio	2013	3371
Lordstown village	Ohio	2014	3351
Lordstown village	Ohio	2015	3324
McDonald village	Ohio	2010	3263
McDonald village	Ohio	2011	3257
McDonald village	Ohio	2012	3246
McDonald village	Ohio	2013	3220
McDonald village	Ohio	2014	3200
McDonald village	Ohio	2015	3175
McDonald village	Ohio	2010	3263
McDonald village	Ohio	2011	3257
McDonald village	Ohio	2012	3246
McDonald village	Ohio	2013	3220
McDonald village	Ohio	2014	3200
McDonald village	Ohio	2015	3175
Newton Falls village	Ohio	2010	4795
Newton Falls village	Ohio	2011	4785
Newton Falls village	Ohio	2012	4772
Newton Falls village	Ohio	2013	4739
Newton Falls village	Ohio	2014	4715
Newton Falls village	Ohio	2015	4685
Orangeville village	Ohio	2010	197
Orangeville village	Ohio	2011	197
Orangeville village	Ohio	2012	196
Orangeville village	Ohio	2013	195
Orangeville village	Ohio	2014	194
Orangeville village	Ohio	2015	193
Orangeville village	Ohio	2010	197
Orangeville village	Ohio	2011	197
Orangeville village	Ohio	2012	196
Orangeville village	Ohio	2013	195
Orangeville village	Ohio	2014	194
Orangeville village	Ohio	2015	193
Barnhill village	Ohio	2010	396
Barnhill village	Ohio	2011	396
Barnhill village	Ohio	2012	394
Barnhill village	Ohio	2013	392
Barnhill village	Ohio	2014	391
Barnhill village	Ohio	2015	389
Bolivar village	Ohio	2010	994
Bolivar village	Ohio	2011	994
Bolivar village	Ohio	2012	993
Bolivar village	Ohio	2013	992
Bolivar village	Ohio	2014	993
Bolivar village	Ohio	2015	992
Dennison village	Ohio	2010	2655
Dennison village	Ohio	2011	2652
Dennison village	Ohio	2012	2647
Dennison village	Ohio	2013	2641
Dennison village	Ohio	2014	2644
Dennison village	Ohio	2015	2640
Gnadenhutten village	Ohio	2010	1288
Gnadenhutten village	Ohio	2011	1288
Gnadenhutten village	Ohio	2012	1287
Gnadenhutten village	Ohio	2013	1287
Gnadenhutten village	Ohio	2014	1290
Gnadenhutten village	Ohio	2015	1289
Midvale village	Ohio	2010	754
Midvale village	Ohio	2011	754
Midvale village	Ohio	2012	752
Midvale village	Ohio	2013	751
Midvale village	Ohio	2014	751
Midvale village	Ohio	2015	749
Mineral City village	Ohio	2010	727
Mineral City village	Ohio	2011	727
Mineral City village	Ohio	2012	726
Mineral City village	Ohio	2013	724
Mineral City village	Ohio	2014	725
Mineral City village	Ohio	2015	724
Newcomerstown village	Ohio	2010	3822
Newcomerstown village	Ohio	2011	3817
Newcomerstown village	Ohio	2012	3810
Newcomerstown village	Ohio	2013	3803
Newcomerstown village	Ohio	2014	3806
Newcomerstown village	Ohio	2015	3797
Parral village	Ohio	2010	218
Parral village	Ohio	2011	218
Parral village	Ohio	2012	218
Parral village	Ohio	2013	219
Parral village	Ohio	2014	220
Parral village	Ohio	2015	220
Port Washington village	Ohio	2010	569
Port Washington village	Ohio	2011	569
Port Washington village	Ohio	2012	572
Port Washington village	Ohio	2013	571
Port Washington village	Ohio	2014	570
Port Washington village	Ohio	2015	569
Roswell village	Ohio	2010	219
Roswell village	Ohio	2011	219
Roswell village	Ohio	2012	219
Roswell village	Ohio	2013	219
Roswell village	Ohio	2014	221
Roswell village	Ohio	2015	221
Stone Creek village	Ohio	2010	177
Stone Creek village	Ohio	2011	177
Stone Creek village	Ohio	2012	177
Stone Creek village	Ohio	2013	178
Stone Creek village	Ohio	2014	178
Stone Creek village	Ohio	2015	178
Strasburg village	Ohio	2010	2608
Strasburg village	Ohio	2011	2610
Strasburg village	Ohio	2012	2613
Strasburg village	Ohio	2013	2619
Strasburg village	Ohio	2014	2646
Strasburg village	Ohio	2015	2657
Sugarcreek village	Ohio	2010	2220
Sugarcreek village	Ohio	2011	2222
Sugarcreek village	Ohio	2012	2220
Sugarcreek village	Ohio	2013	2219
Sugarcreek village	Ohio	2014	2224
Sugarcreek village	Ohio	2015	2233
Tuscarawas village	Ohio	2010	1056
Tuscarawas village	Ohio	2011	1056
Tuscarawas village	Ohio	2012	1053
Tuscarawas village	Ohio	2013	1052
Tuscarawas village	Ohio	2014	1057
Tuscarawas village	Ohio	2015	1055
Zoar village	Ohio	2010	169
Zoar village	Ohio	2011	169
Zoar village	Ohio	2012	171
Zoar village	Ohio	2013	173
Zoar village	Ohio	2014	176
Zoar village	Ohio	2015	178
Parral village	Ohio	2010	218
Parral village	Ohio	2011	218
Parral village	Ohio	2012	218
Parral village	Ohio	2013	219
Parral village	Ohio	2014	220
Parral village	Ohio	2015	220
Strasburg village	Ohio	2010	2608
Strasburg village	Ohio	2011	2610
Strasburg village	Ohio	2012	2613
Strasburg village	Ohio	2013	2619
Strasburg village	Ohio	2014	2646
Strasburg village	Ohio	2015	2657
Barnhill village	Ohio	2010	396
Barnhill village	Ohio	2011	396
Barnhill village	Ohio	2012	394
Barnhill village	Ohio	2013	392
Barnhill village	Ohio	2014	391
Barnhill village	Ohio	2015	389
Stone Creek village	Ohio	2010	177
Stone Creek village	Ohio	2011	177
Stone Creek village	Ohio	2012	177
Stone Creek village	Ohio	2013	178
Stone Creek village	Ohio	2014	178
Stone Creek village	Ohio	2015	178
Bolivar village	Ohio	2010	994
Bolivar village	Ohio	2011	994
Bolivar village	Ohio	2012	993
Bolivar village	Ohio	2013	992
Bolivar village	Ohio	2014	993
Bolivar village	Ohio	2015	992
Zoar village	Ohio	2010	169
Zoar village	Ohio	2011	169
Zoar village	Ohio	2012	171
Zoar village	Ohio	2013	173
Zoar village	Ohio	2014	176
Zoar village	Ohio	2015	178
Port Washington village	Ohio	2010	569
Port Washington village	Ohio	2011	569
Port Washington village	Ohio	2012	572
Port Washington village	Ohio	2013	571
Port Washington village	Ohio	2014	570
Port Washington village	Ohio	2015	569
Mineral City village	Ohio	2010	727
Mineral City village	Ohio	2011	727
Mineral City village	Ohio	2012	726
Mineral City village	Ohio	2013	724
Mineral City village	Ohio	2014	725
Mineral City village	Ohio	2015	724
Sugarcreek village	Ohio	2010	2220
Sugarcreek village	Ohio	2011	2222
Sugarcreek village	Ohio	2012	2220
Sugarcreek village	Ohio	2013	2219
Sugarcreek village	Ohio	2014	2224
Sugarcreek village	Ohio	2015	2233
Tuscarawas village	Ohio	2010	1056
Tuscarawas village	Ohio	2011	1056
Tuscarawas village	Ohio	2012	1053
Tuscarawas village	Ohio	2013	1052
Tuscarawas village	Ohio	2014	1057
Tuscarawas village	Ohio	2015	1055
Magnetic Springs village	Ohio	2010	268
Magnetic Springs village	Ohio	2011	268
Magnetic Springs village	Ohio	2012	270
Magnetic Springs village	Ohio	2013	270
Magnetic Springs village	Ohio	2014	271
Magnetic Springs village	Ohio	2015	273
Milford Center village	Ohio	2010	792
Milford Center village	Ohio	2011	792
Milford Center village	Ohio	2012	800
Milford Center village	Ohio	2013	803
Milford Center village	Ohio	2014	810
Milford Center village	Ohio	2015	813
Richwood village	Ohio	2010	2232
Richwood village	Ohio	2011	2233
Richwood village	Ohio	2012	2243
Richwood village	Ohio	2013	2243
Richwood village	Ohio	2014	2242
Richwood village	Ohio	2015	2252
Unionville Center village	Ohio	2010	233
Unionville Center village	Ohio	2011	233
Unionville Center village	Ohio	2012	235
Unionville Center village	Ohio	2013	235
Unionville Center village	Ohio	2014	235
Unionville Center village	Ohio	2015	236
Richwood village	Ohio	2010	2232
Richwood village	Ohio	2011	2233
Richwood village	Ohio	2012	2243
Richwood village	Ohio	2013	2243
Richwood village	Ohio	2014	2242
Richwood village	Ohio	2015	2252
Unionville Center village	Ohio	2010	233
Unionville Center village	Ohio	2011	233
Unionville Center village	Ohio	2012	235
Unionville Center village	Ohio	2013	235
Unionville Center village	Ohio	2014	235
Unionville Center village	Ohio	2015	236
Magnetic Springs village	Ohio	2010	268
Magnetic Springs village	Ohio	2011	268
Magnetic Springs village	Ohio	2012	270
Magnetic Springs village	Ohio	2013	270
Magnetic Springs village	Ohio	2014	271
Magnetic Springs village	Ohio	2015	273
Milford Center village	Ohio	2010	792
Milford Center village	Ohio	2011	792
Milford Center village	Ohio	2012	800
Milford Center village	Ohio	2013	803
Milford Center village	Ohio	2014	810
Milford Center village	Ohio	2015	813
Convoy village	Ohio	2010	1085
Convoy village	Ohio	2011	1082
Convoy village	Ohio	2012	1080
Convoy village	Ohio	2013	1079
Convoy village	Ohio	2014	1065
Convoy village	Ohio	2015	1063
Elgin village	Ohio	2010	57
Elgin village	Ohio	2011	57
Elgin village	Ohio	2012	57
Elgin village	Ohio	2013	57
Elgin village	Ohio	2014	56
Elgin village	Ohio	2015	56
Middle Point village	Ohio	2010	576
Middle Point village	Ohio	2011	574
Middle Point village	Ohio	2012	572
Middle Point village	Ohio	2013	574
Middle Point village	Ohio	2014	566
Middle Point village	Ohio	2015	564
Ohio City village	Ohio	2010	705
Ohio City village	Ohio	2011	703
Ohio City village	Ohio	2012	701
Ohio City village	Ohio	2013	698
Ohio City village	Ohio	2014	689
Ohio City village	Ohio	2015	687
Venedocia village	Ohio	2010	124
Venedocia village	Ohio	2011	124
Venedocia village	Ohio	2012	124
Venedocia village	Ohio	2013	124
Venedocia village	Ohio	2014	122
Venedocia village	Ohio	2015	122
Willshire village	Ohio	2010	397
Willshire village	Ohio	2011	396
Willshire village	Ohio	2012	394
Willshire village	Ohio	2013	393
Willshire village	Ohio	2014	388
Willshire village	Ohio	2015	387
Wren village	Ohio	2010	194
Wren village	Ohio	2011	193
Wren village	Ohio	2012	194
Wren village	Ohio	2013	193
Wren village	Ohio	2014	191
Wren village	Ohio	2015	191
Ohio City village	Ohio	2010	705
Ohio City village	Ohio	2011	703
Ohio City village	Ohio	2012	701
Ohio City village	Ohio	2013	698
Ohio City village	Ohio	2014	689
Ohio City village	Ohio	2015	687
Convoy village	Ohio	2010	1085
Convoy village	Ohio	2011	1082
Convoy village	Ohio	2012	1080
Convoy village	Ohio	2013	1079
Convoy village	Ohio	2014	1065
Convoy village	Ohio	2015	1063
Middle Point village	Ohio	2010	576
Middle Point village	Ohio	2011	574
Middle Point village	Ohio	2012	572
Middle Point village	Ohio	2013	574
Middle Point village	Ohio	2014	566
Middle Point village	Ohio	2015	564
Willshire village	Ohio	2010	397
Willshire village	Ohio	2011	396
Willshire village	Ohio	2012	394
Willshire village	Ohio	2013	393
Willshire village	Ohio	2014	388
Willshire village	Ohio	2015	387
Wren village	Ohio	2010	194
Wren village	Ohio	2011	193
Wren village	Ohio	2012	194
Wren village	Ohio	2013	193
Wren village	Ohio	2014	191
Wren village	Ohio	2015	191
Elgin village	Ohio	2010	57
Elgin village	Ohio	2011	57
Elgin village	Ohio	2012	57
Elgin village	Ohio	2013	57
Elgin village	Ohio	2014	56
Elgin village	Ohio	2015	56
Hamden village	Ohio	2010	879
Hamden village	Ohio	2011	878
Hamden village	Ohio	2012	878
Hamden village	Ohio	2013	868
Hamden village	Ohio	2014	872
Hamden village	Ohio	2015	867
McArthur village	Ohio	2010	1705
McArthur village	Ohio	2011	1703
McArthur village	Ohio	2012	1703
McArthur village	Ohio	2013	1684
McArthur village	Ohio	2014	1692
McArthur village	Ohio	2015	1682
Wilkesville village	Ohio	2010	149
Wilkesville village	Ohio	2011	149
Wilkesville village	Ohio	2012	149
Wilkesville village	Ohio	2013	148
Wilkesville village	Ohio	2014	149
Wilkesville village	Ohio	2015	149
Zaleski village	Ohio	2010	278
Zaleski village	Ohio	2011	278
Zaleski village	Ohio	2012	277
Zaleski village	Ohio	2013	272
Zaleski village	Ohio	2014	272
Zaleski village	Ohio	2015	270
Hamden village	Ohio	2010	879
Hamden village	Ohio	2011	878
Hamden village	Ohio	2012	878
Hamden village	Ohio	2013	868
Hamden village	Ohio	2014	872
Hamden village	Ohio	2015	867
McArthur village	Ohio	2010	1705
McArthur village	Ohio	2011	1703
McArthur village	Ohio	2012	1703
McArthur village	Ohio	2013	1684
McArthur village	Ohio	2014	1692
McArthur village	Ohio	2015	1682
Zaleski village	Ohio	2010	278
Zaleski village	Ohio	2011	278
Zaleski village	Ohio	2012	277
Zaleski village	Ohio	2013	272
Zaleski village	Ohio	2014	272
Zaleski village	Ohio	2015	270
Wilkesville village	Ohio	2010	149
Wilkesville village	Ohio	2011	149
Wilkesville village	Ohio	2012	149
Wilkesville village	Ohio	2013	148
Wilkesville village	Ohio	2014	149
Wilkesville village	Ohio	2015	149
Butlerville village	Ohio	2010	165
Butlerville village	Ohio	2011	165
Butlerville village	Ohio	2012	166
Butlerville village	Ohio	2013	166
Butlerville village	Ohio	2014	167
Butlerville village	Ohio	2015	167
Corwin village	Ohio	2010	416
Corwin village	Ohio	2011	417
Corwin village	Ohio	2012	421
Corwin village	Ohio	2013	428
Corwin village	Ohio	2014	432
Corwin village	Ohio	2015	438
Harveysburg village	Ohio	2010	547
Harveysburg village	Ohio	2011	548
Harveysburg village	Ohio	2012	551
Harveysburg village	Ohio	2013	551
Harveysburg village	Ohio	2014	553
Harveysburg village	Ohio	2015	552
Maineville village	Ohio	2010	912
Maineville village	Ohio	2011	915
Maineville village	Ohio	2012	929
Maineville village	Ohio	2013	945
Maineville village	Ohio	2014	954
Maineville village	Ohio	2015	970
Morrow village	Ohio	2010	1197
Morrow village	Ohio	2011	1201
Morrow village	Ohio	2012	1216
Morrow village	Ohio	2013	1233
Morrow village	Ohio	2014	1245
Morrow village	Ohio	2015	1262
Pleasant Plain village	Ohio	2010	149
Pleasant Plain village	Ohio	2011	149
Pleasant Plain village	Ohio	2012	150
Pleasant Plain village	Ohio	2013	153
Pleasant Plain village	Ohio	2014	153
Pleasant Plain village	Ohio	2015	155
South Lebanon village	Ohio	2010	4094
South Lebanon village	Ohio	2011	4107
South Lebanon village	Ohio	2012	4155
South Lebanon village	Ohio	2013	4212
South Lebanon village	Ohio	2014	4249
South Lebanon village	Ohio	2015	4308
Waynesville village	Ohio	2010	2813
Waynesville village	Ohio	2011	2823
Waynesville village	Ohio	2012	2858
Waynesville village	Ohio	2013	2899
Waynesville village	Ohio	2014	2927
Waynesville village	Ohio	2015	2970
Maineville village	Ohio	2010	912
Maineville village	Ohio	2011	915
Maineville village	Ohio	2012	929
Maineville village	Ohio	2013	945
Maineville village	Ohio	2014	954
Maineville village	Ohio	2015	970
Butlerville village	Ohio	2010	165
Butlerville village	Ohio	2011	165
Butlerville village	Ohio	2012	166
Butlerville village	Ohio	2013	166
Butlerville village	Ohio	2014	167
Butlerville village	Ohio	2015	167
Pleasant Plain village	Ohio	2010	149
Pleasant Plain village	Ohio	2011	149
Pleasant Plain village	Ohio	2012	150
Pleasant Plain village	Ohio	2013	153
Pleasant Plain village	Ohio	2014	153
Pleasant Plain village	Ohio	2015	155
Harveysburg village	Ohio	2010	547
Harveysburg village	Ohio	2011	548
Harveysburg village	Ohio	2012	551
Harveysburg village	Ohio	2013	551
Harveysburg village	Ohio	2014	553
Harveysburg village	Ohio	2015	552
Morrow village	Ohio	2010	1197
Morrow village	Ohio	2011	1201
Morrow village	Ohio	2012	1216
Morrow village	Ohio	2013	1233
Morrow village	Ohio	2014	1245
Morrow village	Ohio	2015	1262
Corwin village	Ohio	2010	416
Corwin village	Ohio	2011	417
Corwin village	Ohio	2012	421
Corwin village	Ohio	2013	428
Corwin village	Ohio	2014	432
Corwin village	Ohio	2015	438
Waynesville village	Ohio	2010	2813
Waynesville village	Ohio	2011	2823
Waynesville village	Ohio	2012	2858
Waynesville village	Ohio	2013	2899
Waynesville village	Ohio	2014	2927
Waynesville village	Ohio	2015	2970
Beverly village	Ohio	2010	1313
Beverly village	Ohio	2011	1310
Beverly village	Ohio	2012	1307
Beverly village	Ohio	2013	1304
Beverly village	Ohio	2014	1300
Beverly village	Ohio	2015	1296
Lowell village	Ohio	2010	549
Lowell village	Ohio	2011	549
Lowell village	Ohio	2012	555
Lowell village	Ohio	2013	554
Lowell village	Ohio	2014	552
Lowell village	Ohio	2015	550
Lower Salem village	Ohio	2010	86
Lower Salem village	Ohio	2011	86
Lower Salem village	Ohio	2012	86
